213;слушаешь;слушать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#548.147#548.393
214;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#548.393#548.639
215;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;Word#@ivlev1974#@ivlev1974#548.639#548.885
216;проникаешься;проникаешься;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;Word#@ivlev1974#@ivlev1974#548.885#549.131
217;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#549.131#549.377
218;а;а;CCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#549.377#549.623
219;потом;потом;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#549.623#549.869
220;пипец;пипец;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#549.869#550.115
221;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#550.115#550.361
222;пошла;пойти;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#550.361#550.607
223;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#550.607#550.853
224;где;где;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#550.853#551.099
225;мои;мой;DET;_;Case=Acc|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#551.099#551.345
226;носки;носок;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#551.345#551.625
227;?;?;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#551.625#551.875
228;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#551.875#552.125
229;мляэть;X;NOUN;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#552.125#552.375
230;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#552.375#552.625
231;стирать;стирать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#552.625#552.875
232;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#552.875#553.125
233;туда;туда;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#553.125#553.375
234;сюда;сюда;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#553.375#553.625
235;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#553.625#553.875
236;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#553.875#554.125
237;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#554.125#554.375
238;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#554.375#554.625
239;вот;вот;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#554.625#554.875
240;еда;еда;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#554.875#555.125
241;то;то;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#555.125#555.375
242;же;же;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#555.375#555.625
243;самое;самый;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#555.625#555.875
244;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#555.875#556.125
245;так;так;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#556.125#556.375
246;вот;вот;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#556.375#556.625
247;у;у;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#556.625#556.875
248;неё;она;PRON;_;Case=Gen|Gender=Fem|Number=Sing|Person=3;_;_;_;Word#@ivlev1974#@ivlev1974#556.875#557.125
249;еда;еда;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#557.125#557.375
250;вся;весь;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#557.375#557.625
251;базируется;базироваться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;Word#@ivlev1974#@ivlev1974#557.625#557.875
252;на;на;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#557.875#558.125
253;этой;этот;DET;_;Case=Loc|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#558.125#558.375
254;истории;история;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#558.375#558.625
255;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#558.625#558.875
256;у;у;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#558.875#559.125
257;неё;она;PRON;_;Case=Gen|Gender=Fem|Number=Sing|Person=3;_;_;_;Word#@ivlev1974#@ivlev1974#559.125#559.375
258;вся;весь;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#559.375#559.625
259;маленькая;маленький;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#559.625#559.875
260;еда;еда;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#559.875#560.125
261;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#560.125#560.375
262;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#560.375#560.625
263;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#560.625#560.875
264;до;до;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#560.875#561.125
265;сих;сей;DET;_;Case=Gen|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#561.125#561.375
266;пор;пора;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#561.375#561.625
267;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#561.625#561.89
268;в;в;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#562.14#562.398
269;России;Россия;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#562.398#562.656
270;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#562.656#562.914
271;к;к;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#562.914#563.172
272;сожалению;сожаление;NOUN;_;Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#563.172#563.43
273;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#563.43#563.688
274;французкая;французкий;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#563.688#563.946
275;кухня;кухня;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#563.946#564.204
276;не;не;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#564.204#564.462
277;прижилась;жить;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;Word#@ivlev1974#@ivlev1974#564.462#564.72
278;именно;именно;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#564.72#564.978
279;поэтому;поэтому;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#564.978#565.236
280;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#565.236#565.494
281;все;все;PRON;_;Animacy=Anim|Case=Nom|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#565.494#565.752
282;считали;считать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#565.752#566.01
283;о;о;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#566.01#566.268
284;том;то;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#566.268#566.526
285;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#566.526#566.784
286;что;что;SCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#566.784#567.042
287;за;за;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#567.042#567.3
288;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#567.3#567.558
289;писюнчитая;писюнчитый;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#567.558#567.816
290;история;история;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#567.816#568.074
291;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#568.074#568.332
292;да;да;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#568.332#568.59
293;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#568.59#568.848
294;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#568.848#569.106
295;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#569.106#569.364
296;лежит;лежать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#569.364#569.622
297;на;на;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#569.622#569.88
298;тарелке;тарелка;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#569.88#570.14
299;а;а;CCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#570.562#570.755
300;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#570.755#570.948
301;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#570.948#571.141
302;на;на;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#571.141#571.334
303;самом;самый;ADJ;_;Case=Loc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#571.334#571.527
304;деле;дело;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#571.527#571.72
305;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#571.72#571.913
306;не;не;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#571.913#572.106
307;писюнчитая;писюнчитый;VERB;_;Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#572.106#572.299
308;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#572.299#572.492
309;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#572.492#572.687
310;творчество;творчество;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#573.109#573.906
311;молекулярной;молекулярный;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#579.187#579.565
312;кухни;кухня;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#579.565#579.943
313;прикол;прикол;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#579.943#580.321
314;в;в;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#580.321#580.699
315;том;то;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#580.699#581.077
316;что;что;SCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#581.077#581.455
317;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#581.455#581.833
318;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#581.833#582.211
319;ээ;ээ;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#582.211#582.589
320;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#582.589#582.967
321;показывает;показывать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#582.967#583.345
322;всем;все;PRON;_;Animacy=Anim|Case=Dat|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#583.345#583.723
323;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#583.723#584.101
324;что;что;PRON;_;Case=Nom;_;_;_;Word#@ivlev1974#@ivlev1974#584.101#584.479
325;развивается;развиваться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;Word#@ivlev1974#@ivlev1974#584.479#584.857
326;не;не;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#584.857#585.235
327;токо;только;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#585.235#585.613
328;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#585.613#585.991
329;эээээээ;эээээээ;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#585.991#586.369
330;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#586.369#586.747
331;ракеты;ракета;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#586.747#587.125
332;не;не;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#587.812#588.097
333;только;только;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#588.097#588.382
334;спорт;спорт;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#588.382#588.667
335;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#588.667#588.952
336;ну;ну;PART;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#588.952#589.237
337;и;и;CCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#589.237#589.522
338;кулинария;кулинария;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#589.522#589.807
339;в;в;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#589.807#590.092
340;том;тот;DET;_;Case=Loc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#590.092#590.377
341;числе;число;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#590.377#590.662
342;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#590.662#590.947
343;да;да;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#590.947#591.232
344;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#591.232#591.517
345;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#591.517#591.802
346;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#591.802#592.087
347;молекулярная;молекулярный;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#592.087#592.372
348;кухня;кухня;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#592.372#592.657
349;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#592.657#592.942
350;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#592.942#593.227
351;большая;большой;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#593.227#593.512
352;работа;работа;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#593.512#593.797
353;неских;несколько;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#593.797#594.082
354;коллег;коллег;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#594.082#594.367
355;а;а;CCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#594.367#594.656
356;в;в;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#595.45#595.776
357;началом;начало;NOUN;_;Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#595.776#596.102
358;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#596.102#596.428
359;вначале;вначале;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#596.428#596.754
360;своего;свой;DET;_;Case=Gen|Gender=Masc|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#596.754#597.08
361;этапа;этап;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#597.08#597.406
362;а;а;CCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#597.406#597.732
363;щас;сейчас;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#597.732#598.058
364;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#598.058#598.384
365;уже;уже;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#598.384#598.71
366;большое;большой;ADJ;_;Case=Nom|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#598.71#599.036
367;количество;количество;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#599.036#599.362
368;людей;человек;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#599.362#599.688
369;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#599.688#600.014
370;тех;то;DET;_;Case=Gen|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#600.014#600.34
371;кулинаров;кулинар;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#600.34#600.666
372;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#600.666#600.992
373;аа;а;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#600.992#601.318
374;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#601.318#601.644
375;которые;который;PRON;_;Case=Nom;_;_;_;Word#@ivlev1974#@ivlev1974#601.644#601.97
376;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#601.97#602.296
377;эээээээ;эээээээ;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#602.296#602.622
378;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#602.622#602.948
379;которым;который;PRON;_;Case=Dat;_;_;_;Word#@ivlev1974#@ivlev1974#602.948#603.274
380;стало;стать;VERB;_;Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;Word#@ivlev1974#@ivlev1974#603.274#603.6
381;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#603.6#603.926
382;ээээ;ээээ;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#603.926#604.252
383;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#604.252#604.578
384;тесно;тесно;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;Word#@ivlev1974#@ivlev1974#604.578#604.904
385;в;в;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#604.904#605.23
386;определённых;определенный;ADJ;_;Case=Loc|Degree=Pos|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#605.23#605.556
387;рамках;рамка;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#605.556#605.882
388;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#605.882#606.208
389;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;Word#@ivlev1974#@ivlev1974#606.208#606.534
390;решили;решить;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#606.534#606.86
391;использовать;использовать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#606.86#607.186
392;и;и;CCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#607.186#607.512
393;соединять;соединять;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#607.512#607.838
394;физически;физически;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#607.838#608.164
395;химические;химический;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#608.164#608.49
396;какие;какой;DET;_;Case=Acc|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#608.49#608.816
397;то;то;SCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#608.816#609.142
398;истории;история;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur;_;_;_;Word#@ivlev1974#@ivlev1974#609.142#609.468
399;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#609.468#609.794
400;да;да;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#609.794#610.12
401;тое;то;DET;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#610.12#610.446
402;есть;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#610.446#610.772
403;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#610.772#611.098
404;надо;надо;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#611.098#611.424
405;отдать;отдать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#611.424#611.75
406;одлжное;одолженное;PART;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#611.75#612.076
407;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#612.076#612.402
408;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#612.402#612.728
409;круто;крутой;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;Word#@ivlev1974#@ivlev1974#612.728#613.054
410;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#613.054#613.38
411;вообще;вообще;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#613.38#613.706
412;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#613.706#614.032
413;если;если;SCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#614.032#614.358
414;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;Word#@ivlev1974#@ivlev1974#614.358#614.684
415;повор;повор;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#614.684#615.01
416;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#615.01#615.336
417;ээ;ээ;INTJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#615.336#615.662
418;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#615.662#615.988
419;надо;надо;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#615.988#616.314
420;знать;знать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#616.314#616.7
421;или;или;CCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#617.425#617.751
422;по;по;ADP;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#617.751#618.077
423;крайней;крайний;ADJ;_;Case=Dat|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#618.077#618.403
424;мере;мера;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#618.403#618.729
425;что;что;PRON;_;Case=Acc;_;_;_;Word#@ivlev1974#@ivlev1974#618.729#619.055
426;то;то;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;Word#@ivlev1974#@ivlev1974#619.055#619.381
427;уметь;уметь;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;Word#@ivlev1974#@ivlev1974#619.381#619.707
428;/;/;PUNCT;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#619.707#620.033
429;потому;потому;ADV;_;Degree=Pos;_;_;_;Word#@ivlev1974#@ivlev1974#620.033#620.359
430;что;что;SCONJ;_;_;_;_;_;Word#@ivlev1974#@ivlev1974#620.359#620.685
